year,month,State,type_of_connection,value,date,Service_provider
2009,1,Andhra Pradesh,wireline,2220939,01-01-2009,BSNL
2009,1,Karnataka,wireline,99524,01-01-2009,RELIANCE COMMUNICATIONS
2009,1,Himachal Pradesh,wireline,9416,01-01-2009,RELIANCE COMMUNICATIONS
2009,1,West Bengal,wireless,1738713,01-01-2009,BSNL
2009,1,Uttarakhand,wireless,767273,01-01-2009,BSNL
2009,1,Uttar Pradesh (West),wireless,1698661,01-01-2009,BSNL
2009,1,Uttar Pradesh (East),wireless,5597426,01-01-2009,BSNL
2009,1,Tamil Nadu,wireless,3081565,01-01-2009,BSNL
2009,1,Rajasthan,wireless,2991453,01-01-2009,BSNL
2009,1,Punjab,wireless,2668042,01-01-2009,BSNL
2009,1,Odisha,wireless,1429714,01-01-2009,BSNL
2009,1,North East 1,wireless,355962,01-01-2009,BSNL
2009,1,North East 1,wireless,323203,01-01-2009,BSNL
2009,1,Mumbai,wireless,3709924,01-01-2009,BSNL
2009,1,Maharashtra,wireless,3709924,01-01-2009,BSNL
2009,1,Madhya Pradesh,wireless,2060146,01-01-2009,BSNL
2009,1,Kolkata,wireless,1276117,01-01-2009,BSNL
2009,1,Kerala,wireless,2957522,01-01-2009,BSNL
2009,1,Karnataka,wireless,2435163,01-01-2009,BSNL
2009,1,Jharkhand,wireless,764799,01-01-2009,BSNL
2009,1,Jammu And Kashmir,wireless,931577,01-01-2009,BSNL
2009,1,Haryana,wireless,1499021,01-01-2009,BSNL
2009,1,Himachal Pradesh,wireless,798388,01-01-2009,BSNL
2009,1,Gujarat,wireless,2555228,01-01-2009,BSNL
2009,1,Delhi,wireless,877954,01-01-2009,BSNL
2009,1,Chhattisgarh,wireless,877954,01-01-2009,BSNL
2009,1,Chennai,wireless,1060042,01-01-2009,BSNL
2009,1,Bihar,wireless,1882998,01-01-2009,BSNL
2009,1,Assam,wireless,902820,01-01-2009,BSNL
2009,1,Arunachal Pradesh,wireless,3145768,01-01-2009,BSNL
2009,1,Andaman And Nicobar Islands,wireless,75011,01-01-2009,BSNL
2009,1,ALL INDIA,wireless,4295954,01-01-2009,MTNL
2009,1,ALL INDIA,wireless,47584490,01-01-2009,BSNL
2009,1,Jammu And Kashmir,wireline,1,01-01-2009,RELIANCE COMMUNICATIONS
2009,1,Andaman And Nicobar Islands,wireline,19643,01-01-2009,BSNL
2009,1,Madhya Pradesh,wireline,239805,01-01-2009,AIRTEL
2009,1,Uttar Pradesh (West),wireline,22355,01-01-2009,AIRTEL
2009,1,Uttar Pradesh (East),wireline,35615,01-01-2009,AIRTEL
2009,1,Tamil Nadu,wireline,137337,01-01-2009,AIRTEL
2009,1,Rajasthan,wireline,31862,01-01-2009,AIRTEL
2009,1,Punjab,wireline,81857,01-01-2009,AIRTEL
2009,1,Mumbai,wireline,251136,01-01-2009,AIRTEL
2009,1,Maharashtra,wireline,48914,01-01-2009,AIRTEL
2009,1,Bihar,wireline,2188,01-01-2009,RELIANCE COMMUNICATIONS
2009,1,Kolkata,wireline,57415,01-01-2009,AIRTEL
2009,1,Kerala,wireline,50948,01-01-2009,AIRTEL
2009,1,Karnataka,wireline,412717,01-01-2009,AIRTEL
2009,1,Himachal Pradesh,wireline,21289,01-01-2009,AIRTEL
2009,1,Uttarakhand,wireless,2287461,01-01-2009,MTNL
2009,1,Gujarat,wireline,34351,01-01-2009,AIRTEL
2009,1,Delhi,wireline,800740,01-01-2009,AIRTEL
2009,1,Chhattisgarh,wireline,60664,01-01-2009,AIRTEL
2009,1,Chennai,wireline,276089,01-01-2009,AIRTEL
2009,1,Andhra Pradesh,wireline,95724,01-01-2009,AIRTEL
2009,1,West Bengal,wireline,1038499,01-01-2009,BSNL
2009,1,Delhi,wireline,82761,01-01-2009,RELIANCE COMMUNICATIONS
2009,1,Chennai,wireline,140553,01-01-2009,RELIANCE COMMUNICATIONS
2009,1,Gujarat,wireline,106615,01-01-2009,RELIANCE COMMUNICATIONS
2009,1,Haryana,wireline,3527,01-01-2009,RELIANCE COMMUNICATIONS
2009,1,ALL INDIA,wireline,2658818,01-01-2009,AIRTEL
2009,1,Andhra Pradesh,wireline,85224,01-01-2009,RELIANCE COMMUNICATIONS
2009,2,Delhi,wireless,4002549,01-02-2009,VODAFONE IDEA
2009,2,Andaman And Nicobar Islands,wireless,52144234,01-02-2009,VODAFONE IDEA
2009,2,Arunachal Pradesh,wireless,3806178,01-02-2009,VODAFONE IDEA
2009,2,Assam,wireless,121809,01-02-2009,VODAFONE IDEA
2009,2,Bihar,wireless,601175,01-02-2009,VODAFONE IDEA
2009,2,Chennai,wireless,1532394,01-02-2009,VODAFONE IDEA
2009,2,Chhattisgarh,wireless,1532394,01-02-2009,VODAFONE IDEA
2009,2,North East 1,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Mumbai,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Kolkata,wireless,1509149,01-02-2009,TATA TELE
2009,2,Kerala,wireless,767873,01-02-2009,TATA TELE
2009,2,Karnataka,wireless,1365706,01-02-2009,TATA TELE
2009,2,Jharkhand,wireless,29318,01-02-2009,TATA TELE
2009,2,Jammu And Kashmir,wireless,29318,01-02-2009,TATA TELE
2009,2,Haryana,wireless,1286985,01-02-2009,TATA TELE
2009,2,Himachal Pradesh,wireless,134317,01-02-2009,TATA TELE
2009,2,Gujarat,wireless,1345209,01-02-2009,TATA TELE
2009,2,Delhi,wireless,4569049,01-02-2009,TATA TELE
2009,2,Chhattisgarh,wireless,437830,01-02-2009,TATA TELE
2009,2,Chennai,wireless,437830,01-02-2009,TATA TELE
2009,2,Bihar,wireless,1659160,01-02-2009,TATA TELE
2009,2,Assam,wireless,38565,01-02-2009,TATA TELE
2009,2,Arunachal Pradesh,wireless,3149183,01-02-2009,TATA TELE
2009,2,Andaman And Nicobar Islands,wireless,498535,01-02-2009,TATA TELE
2009,2,Madhya Pradesh,wireless,1235556,01-02-2009,TATA TELE
2009,2,Maharashtra,wireless,4378783,01-02-2009,TATA TELE
2009,2,Mumbai,wireless,2241071,01-02-2009,TATA TELE
2009,2,North East 1,wireless,10890,01-02-2009,TATA TELE
2009,2,Chhattisgarh,wireless,2384229,01-02-2009,AIRCEL
2009,2,Chennai,wireless,2384229,01-02-2009,AIRCEL
2009,2,Bihar,wireless,1306311,01-02-2009,AIRCEL
2009,2,Assam,wireless,1597016,01-02-2009,AIRCEL
2009,2,Arunachal Pradesh,wireless,33867024,01-02-2009,AIRCEL
2009,2,Andaman And Nicobar Islands,wireless,33867024,01-02-2009,AIRCEL
2009,2,ALL INDIA,wireless,33867024,01-02-2009,TATA TELE
2009,2,ALL INDIA,wireless,498535,01-02-2009,SISTEMA / MTS
2009,2,West Bengal,wireless,943153,01-02-2009,TATA TELE
2009,2,Uttar Pradesh (West),wireless,2087930,01-02-2009,TATA TELE
2009,2,Uttar Pradesh (East),wireless,1470449,01-02-2009,TATA TELE
2009,2,Tamil Nadu,wireless,727079,01-02-2009,TATA TELE
2009,2,Rajasthan,wireless,2493481,01-02-2009,TATA TELE
2009,2,Punjab,wireless,1332993,01-02-2009,TATA TELE
2009,2,Odisha,wireless,653295,01-02-2009,TATA TELE
2009,2,North East 1,wireless,10890,01-02-2009,TATA TELE
2009,2,Uttarakhand,wireless,2087930,01-02-2009,TATA TELE
2009,2,West Bengal,wireless,498535,01-02-2009,SISTEMA / MTS
2009,2,Uttarakhand,wireless,498535,01-02-2009,SISTEMA / MTS
2009,2,Uttar Pradesh (West),wireless,498535,01-02-2009,SISTEMA / MTS
2009,2,Chennai,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Bihar,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Assam,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Arunachal Pradesh,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Andaman And Nicobar Islands,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,ALL INDIA,wireless,389839,01-02-2009,HFCL / QUADRANT
2009,2,West Bengal,wireless,389839,01-02-2009,HFCL / QUADRANT
2009,2,Chhattisgarh,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Uttarakhand,wireless,389839,01-02-2009,HFCL / QUADRANT
2009,2,Uttar Pradesh (East),wireless,389839,01-02-2009,HFCL / QUADRANT
2009,2,Tamil Nadu,wireless,389839,01-02-2009,HFCL / QUADRANT
2009,2,Rajasthan,wireless,389839,01-02-2009,HFCL / QUADRANT
2009,2,Punjab,wireless,389839,01-02-2009,HFCL / QUADRANT
2009,2,Odisha,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,North East 2,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Gujarat,wireless,7814248,01-02-2009,VODAFONE IDEA
2009,2,Uttar Pradesh (West),wireless,389839,01-02-2009,HFCL / QUADRANT
2009,2,Maharashtra,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Delhi,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Himachal Pradesh,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Uttar Pradesh (East),wireless,498535,01-02-2009,SISTEMA / MTS
2009,2,Tamil Nadu,wireless,498535,01-02-2009,SISTEMA / MTS
2009,2,Rajasthan,wireless,498535,01-02-2009,SISTEMA / MTS
2009,2,Punjab,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Odisha,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,North East 2,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,North East 1,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Gujarat,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Mumbai,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Madhya Pradesh,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Kolkata,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Kerala,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Karnataka,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Jharkhand,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Jammu And Kashmir,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Haryana,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Maharashtra,wireless,389839,01-02-2009,SISTEMA / MTS
2009,2,Himachal Pradesh,wireless,29756,01-02-2009,VODAFONE IDEA
2009,2,Uttar Pradesh (East),wireless,6323800,01-02-2009,VODAFONE IDEA
2009,2,Jammu And Kashmir,wireless,2150344,01-02-2009,VODAFONE IDEA
2009,2,Jammu And Kashmir,wireless,1590935,01-02-2009,AIRTEL
2009,2,Jharkhand,wireless,1590935,01-02-2009,AIRTEL
2009,2,Karnataka,wireless,9820812,01-02-2009,AIRTEL
2009,2,Kerala,wireless,2169633,01-02-2009,AIRTEL
2009,2,Kolkata,wireless,2456896,01-02-2009,AIRTEL
2009,2,Madhya Pradesh,wireless,4470561,01-02-2009,AIRTEL
2009,2,Maharashtra,wireless,5690609,01-02-2009,AIRTEL
2009,2,Mumbai,wireless,2791963,01-02-2009,AIRTEL
2009,2,Haryana,wireless,1248906,01-02-2009,AIRTEL
2009,2,North East 1,wireless,890054,01-02-2009,AIRTEL
2009,2,Odisha,wireless,2811453,01-02-2009,AIRTEL
2009,2,Punjab,wireless,3754405,01-02-2009,AIRTEL
2009,2,Rajasthan,wireless,6704274,01-02-2009,AIRTEL
2009,2,Tamil Nadu,wireless,6003040,01-02-2009,AIRTEL
2009,2,Uttar Pradesh (East),wireless,5722386,01-02-2009,AIRTEL
2009,2,Uttar Pradesh (West),wireless,2256862,01-02-2009,AIRTEL
2009,2,Uttarakhand,wireless,2256862,01-02-2009,AIRTEL
2009,2,West Bengal,wireless,3501560,01-02-2009,AIRTEL
2009,2,North East 1,wireless,890054,01-02-2009,AIRTEL
2009,2,Himachal Pradesh,wireless,951121,01-02-2009,AIRTEL
2009,2,Gujarat,wireless,3981660,01-02-2009,AIRTEL
2009,2,Delhi,wireless,4671177,01-02-2009,AIRTEL
2009,2,Maharashtra,wireless,7226734,01-02-2009,VODAFONE IDEA
2009,2,Mumbai,wireless,690913,01-02-2009,VODAFONE IDEA
2009,2,North East 1,wireless,690913,01-02-2009,VODAFONE IDEA
2009,2,North East 2,wireless,690913,01-02-2009,VODAFONE IDEA
2009,2,Odisha,wireless,690913,01-02-2009,VODAFONE IDEA
2009,2,Punjab,wireless,690913,01-02-2009,VODAFONE IDEA
2009,2,Rajasthan,wireless,1206546,01-02-2009,VODAFONE IDEA
2009,2,Tamil Nadu,wireless,1206546,01-02-2009,VODAFONE IDEA
2009,2,Uttar Pradesh (East),wireless,1922428,01-02-2009,VODAFONE IDEA
2009,2,Uttar Pradesh (West),wireless,3904162,01-02-2009,VODAFONE IDEA
2009,2,Uttarakhand,wireless,3904162,01-02-2009,VODAFONE IDEA
2009,2,West Bengal,wireless,3904162,01-02-2009,VODAFONE IDEA
2009,2,ALL INDIA,wireless,37470110,01-02-2009,VODAFONE IDEA
2009,2,Andaman And Nicobar Islands,wireless,37470110,01-02-2009,AIRTEL
2009,2,Arunachal Pradesh,wireless,8892353,01-02-2009,AIRTEL
2009,2,Assam,wireless,1448389,01-02-2009,AIRTEL
2009,2,Bihar,wireless,7152245,01-02-2009,AIRTEL
2009,2,Chennai,wireless,2133677,01-02-2009,AIRTEL
2009,2,Chhattisgarh,wireless,2133677,01-02-2009,AIRTEL
2009,2,ALL INDIA,wireless,91114971,01-02-2009,AIRTEL
2009,2,Andaman And Nicobar Islands,wireless,91114971,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Arunachal Pradesh,wireless,5668178,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Assam,wireless,1407486,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,West Bengal,wireless,2900057,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,ALL INDIA,wireless,69640383,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Andaman And Nicobar Islands,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Arunachal Pradesh,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Assam,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Bihar,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Chennai,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Chhattisgarh,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Delhi,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Gujarat,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Himachal Pradesh,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Delhi,wireless,2384229,01-02-2009,AIRCEL
2009,2,Haryana,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Jammu And Kashmir,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Jharkhand,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Karnataka,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Kerala,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Kolkata,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Madhya Pradesh,wireless,69640383,01-02-2009,HFCL / QUADRANT
2009,2,Uttarakhand,wireless,3421868,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Madhya Pradesh,wireless,4828687,01-02-2009,VODAFONE IDEA
2009,2,Uttar Pradesh (West),wireless,3421868,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Tamil Nadu,wireless,3829167,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Bihar,wireless,5491573,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Chennai,wireless,1363653,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Chhattisgarh,wireless,1363653,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Delhi,wireless,3343050,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Gujarat,wireless,3895509,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Himachal Pradesh,wireless,998551,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Haryana,wireless,1514739,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Jammu And Kashmir,wireless,8604,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Jharkhand,wireless,8604,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Karnataka,wireless,4057675,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Kerala,wireless,2650200,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Kolkata,wireless,2620540,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Madhya Pradesh,wireless,5954594,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Maharashtra,wireless,4351567,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Mumbai,wireless,4299061,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,North East 1,wireless,468614,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Odisha,wireless,2022531,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Punjab,wireless,1492602,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Rajasthan,wireless,3078314,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Uttar Pradesh (East),wireless,4802250,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Haryana,wireless,2150344,01-02-2009,VODAFONE IDEA
2009,2,Kolkata,wireless,4241565,01-02-2009,VODAFONE IDEA
2009,2,Karnataka,wireless,1556767,01-02-2009,VODAFONE IDEA
2009,2,Delhi,wireless,65920902,01-02-2009,VODAFONE IDEA
2009,2,Gujarat,wireless,65920902,01-02-2009,VODAFONE IDEA
2009,2,Himachal Pradesh,wireless,65920902,01-02-2009,VODAFONE IDEA
2009,2,Haryana,wireless,65920902,01-02-2009,VODAFONE IDEA
2009,2,Jammu And Kashmir,wireless,65920902,01-02-2009,VODAFONE IDEA
2009,2,Jharkhand,wireless,65920902,01-02-2009,VODAFONE IDEA
2009,2,Karnataka,wireless,1620929,01-02-2009,VODAFONE IDEA
2009,2,Kerala,wireless,1620929,01-02-2009,VODAFONE IDEA
2009,2,Chhattisgarh,wireless,65920902,01-02-2009,VODAFONE IDEA
2009,2,Kolkata,wireless,1620929,01-02-2009,VODAFONE IDEA
2009,2,Maharashtra,wireless,1620929,01-02-2009,VODAFONE IDEA
2009,2,Mumbai,wireless,1620929,01-02-2009,VODAFONE IDEA
2009,2,North East 1,wireless,1620929,01-02-2009,VODAFONE IDEA
2009,2,North East 2,wireless,1620929,01-02-2009,VODAFONE IDEA
2009,2,Odisha,wireless,1620929,01-02-2009,VODAFONE IDEA
2009,2,Punjab,wireless,2427574,01-02-2009,VODAFONE IDEA
2009,2,Rajasthan,wireless,2427574,01-02-2009,VODAFONE IDEA
2009,2,Tamil Nadu,wireless,2427574,01-02-2009,VODAFONE IDEA
2009,2,Madhya Pradesh,wireless,1620929,01-02-2009,VODAFONE IDEA
2009,2,Chennai,wireless,65920902,01-02-2009,VODAFONE IDEA
2009,2,Bihar,wireless,65920902,01-02-2009,VODAFONE IDEA
2009,2,Assam,wireless,65920902,01-02-2009,VODAFONE IDEA
2009,2,Jharkhand,wireless,2150344,01-02-2009,VODAFONE IDEA
2009,2,Karnataka,wireless,3585428,01-02-2009,VODAFONE IDEA
2009,2,Kerala,wireless,3001669,01-02-2009,VODAFONE IDEA
2009,2,Kolkata,wireless,2720193,01-02-2009,VODAFONE IDEA
2009,2,Madhya Pradesh,wireless,255482,01-02-2009,VODAFONE IDEA
2009,2,Maharashtra,wireless,4428389,01-02-2009,VODAFONE IDEA
2009,2,Mumbai,wireless,4303513,01-02-2009,VODAFONE IDEA
2009,2,North East 1,wireless,107311,01-02-2009,VODAFONE IDEA
2009,2,North East 1,wireless,107311,01-02-2009,VODAFONE IDEA
2009,2,Odisha,wireless,284876,01-02-2009,VODAFONE IDEA
2009,2,Punjab,wireless,2147163,01-02-2009,VODAFONE IDEA
2009,2,Rajasthan,wireless,4888771,01-02-2009,VODAFONE IDEA
2009,2,Tamil Nadu,wireless,5005095,01-02-2009,VODAFONE IDEA
2009,2,Uttar Pradesh (West),wireless,4223429,01-02-2009,VODAFONE IDEA
2009,2,Uttarakhand,wireless,4223429,01-02-2009,VODAFONE IDEA
2009,2,West Bengal,wireless,4587330,01-02-2009,VODAFONE IDEA
2009,2,ALL INDIA,wireless,65920902,01-02-2009,VODAFONE IDEA
2009,2,Andaman And Nicobar Islands,wireless,65920902,01-02-2009,VODAFONE IDEA
2009,2,Arunachal Pradesh,wireless,65920902,01-02-2009,VODAFONE IDEA
2009,2,Uttar Pradesh (East),wireless,2427574,01-02-2009,VODAFONE IDEA
2009,2,Uttar Pradesh (West),wireless,2427574,01-02-2009,VODAFONE IDEA
2009,2,Uttarakhand,wireless,2427574,01-02-2009,VODAFONE IDEA
2009,2,West Bengal,wireless,2427574,01-02-2009,VODAFONE IDEA
2009,2,Rajasthan,wireless,2073184,01-02-2009,BPL MOBILE
2009,2,Tamil Nadu,wireless,2073184,01-02-2009,BPL MOBILE
2009,2,Uttar Pradesh (East),wireless,2073184,01-02-2009,BPL MOBILE
2009,2,Uttar Pradesh (West),wireless,2073184,01-02-2009,BPL MOBILE
2009,2,Uttarakhand,wireless,2073184,01-02-2009,BPL MOBILE
2009,2,West Bengal,wireless,2073184,01-02-2009,BPL MOBILE
2009,2,ALL INDIA,wireless,2073184,01-02-2009,BPL MOBILE
2009,2,Andaman And Nicobar Islands,wireless,2073184,01-02-2009,VODAFONE IDEA
2009,2,Arunachal Pradesh,wireless,4944611,01-02-2009,VODAFONE IDEA
2009,2,Assam,wireless,4944611,01-02-2009,VODAFONE IDEA
2009,2,Bihar,wireless,607458,01-02-2009,VODAFONE IDEA
2009,2,Chennai,wireless,607458,01-02-2009,VODAFONE IDEA
2009,2,Chhattisgarh,wireless,607458,01-02-2009,VODAFONE IDEA
2009,2,Delhi,wireless,2401927,01-02-2009,VODAFONE IDEA
2009,2,Gujarat,wireless,3802544,01-02-2009,VODAFONE IDEA
2009,2,Himachal Pradesh,wireless,135768,01-02-2009,VODAFONE IDEA
2009,2,Haryana,wireless,1556767,01-02-2009,VODAFONE IDEA
2009,2,Jammu And Kashmir,wireless,1556767,01-02-2009,VODAFONE IDEA
2009,2,Jharkhand,wireless,1556767,01-02-2009,VODAFONE IDEA
2009,2,Punjab,wireless,2073184,01-02-2009,BPL MOBILE
2009,2,Kerala,wireless,4241565,01-02-2009,VODAFONE IDEA
2009,2,Odisha,wireless,2073184,01-02-2009,BPL MOBILE
2009,2,North East 1,wireless,2073184,01-02-2009,BPL MOBILE
2009,2,ALL INDIA,wireless,4048503,01-02-2009,VODAFONE IDEA
2009,2,Andaman And Nicobar Islands,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Arunachal Pradesh,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Assam,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Bihar,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Chennai,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Chhattisgarh,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Delhi,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Gujarat,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Himachal Pradesh,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Haryana,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Jammu And Kashmir,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Jharkhand,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Karnataka,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Kerala,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Kolkata,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Madhya Pradesh,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Maharashtra,wireless,4048503,01-02-2009,BPL MOBILE
2009,2,Mumbai,wireless,2073184,01-02-2009,BPL MOBILE
2009,2,North East 2,wireless,2073184,01-02-2009,BPL MOBILE
2009,2,Gujarat,wireless,2384229,01-02-2009,AIRCEL
2009,2,North East 1,wireless,468614,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Haryana,wireless,123320,01-02-2009,AIRCEL
2009,2,Kerala,wireline,55374,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Kolkata,wireline,85399,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Madhya Pradesh,wireline,32541,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Maharashtra,wireline,71881,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Mumbai,wireline,159136,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Odisha,wireline,3711,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Punjab,wireline,46774,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Rajasthan,wireline,20150,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Tamil Nadu,wireline,36373,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Karnataka,wireline,99906,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Uttar Pradesh (East),wireline,36318,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,West Bengal,wireline,5443,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,ALL INDIA,wireline,1098410,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Punjab,wireline,159795,01-02-2009,HFCL / QUADRANT
2009,2,ALL INDIA,wireline,159795,01-02-2009,HFCL / QUADRANT
2009,2,Rajasthan,wireline,137289,01-02-2009,SISTEMA / MTS
2009,2,ALL INDIA,wireline,131973,01-02-2009,SISTEMA / MTS
2009,2,Andhra Pradesh,wireline,5416,01-02-2009,TATA TELE
2009,2,Bihar,wireline,29604,01-02-2009,TATA TELE
2009,2,Chennai,wireline,27506,01-02-2009,TATA TELE
2009,2,Uttar Pradesh (West),wireline,10235,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Gujarat,wireline,42382,01-02-2009,TATA TELE
2009,2,Jammu And Kashmir,wireline,1,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Haryana,wireline,3737,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Chhattisgarh,wireline,60676,01-02-2009,AIRTEL
2009,2,Delhi,wireline,806738,01-02-2009,AIRTEL
2009,2,Gujarat,wireline,34854,01-02-2009,AIRTEL
2009,2,Himachal Pradesh,wireline,21321,01-02-2009,AIRTEL
2009,2,Karnataka,wireline,415336,01-02-2009,AIRTEL
2009,2,Kerala,wireline,50934,01-02-2009,AIRTEL
2009,2,Kolkata,wireline,58859,01-02-2009,AIRTEL
2009,2,Madhya Pradesh,wireline,239945,01-02-2009,AIRTEL
2009,2,Maharashtra,wireline,50913,01-02-2009,AIRTEL
2009,2,Himachal Pradesh,wireline,9071,01-02-2009,RELIANCE COMMUNICATIONS
2009,2,Mumbai,wireline,256916,01-02-2009,AIRTEL
2009,2,Rajasthan,wireline,32671,01-02-2009,AIRTEL
2009,2,Tamil Nadu,wireline,137617,01-02-2009,AIRTEL
2009,2,Uttar Pradesh (East),wireline,36682,01-02-2009,AIRTEL
2009,2,Uttar Pradesh (West),wireline,22365,01-02-2009,AIRTEL
